-1135.0	105.0	198.0	
-1026.0	71.0	155.0	
-984.0	77.0	107.0	
-959.0	71.0	144.0	
-1134.0	98.0	202.0	
-1135.0	106.0	191.0	
-1022.0	73.0	126.0	
-988.0	71.0	148.0	
-1134.0	104.0	201.0	
-1081.0	95.0	141.0	
-1045.0	83.0	117.0	
-1070.0	83.0	131.0	
-1088.0	94.0	154.0	
-987.0	72.0	111.0	
-976.0	71.0	146.0	
-1123.0	86.0	184.0	
-1033.0	74.0	123.0	
-984.0	74.0	109.0	
-1027.0	72.0	129.0	
-1128.0	89.0	200.0	
-1071.0	76.0	163.0	
-1077.0	87.0	150.0	
-1047.0	84.0	119.0	
-1117.0	93.0	169.0	
-1120.0	93.0	177.0	
-1042.0	74.0	127.0	
-1111.0	83.0	163.0	
-1127.0	92.0	196.0	
-1124.0	88.0	182.0	
-1097.0	81.0	159.0	
-1039.0	82.0	118.0	
-1091.0	79.0	169.0	
-985.0	75.0	109.0	
-986.0	78.0	108.0	
-1080.0	88.0	147.0	
-1097.0	80.0	161.0	
-1113.0	90.0	167.0	
-1118.0	87.0	172.0	
-1074.0	77.0	163.0	
-1055.0	77.0	125.0	
-1103.0	82.0	162.0	
-1079.0	89.0	146.0	
-1106.0	80.0	171.0	
-1125.0	88.0	187.0	
-1112.0	85.0	162.0	
-1093.0	81.0	157.0	
-1125.0	92.0	183.0	
-1133.0	93.0	192.0	
-1126.0	91.0	193.0	
-1072.0	85.0	153.0	
-1113.0	91.0	165.0	
-1063.0	79.0	125.0	
-1101.0	82.0	160.0	
-1035.0	73.0	148.0	
-1114.0	91.0	166.0	
-1046.0	75.0	142.0	
-1109.0	84.0	162.0	
-1057.0	75.0	144.0	
-1039.0	73.0	151.0	
-1084.0	90.0	145.0	
-1068.0	82.0	149.0	
-1040.0	74.0	125.0	
-1062.0	78.0	127.0	
-1131.0	93.0	182.0	
-1059.0	78.0	123.0	
-1084.0	78.0	163.0	
-1104.0	84.0	159.0	
-1126.0	92.0	185.0	
-1081.0	87.0	151.0	
-1060.0	77.0	154.0	
-1095.0	82.0	158.0	
-1108.0	84.0	160.0	
-1132.0	93.0	184.0	
-1107.0	85.0	158.0	
