19 12 6 16 10 18 15 8 7 2 0 4 14 3 13 1 11 5 9 17 | 2 -1 2 -1 2 -1 0 1 1 -1 0 -1 0 -1 -1 1 0 -1 0 0 | -945.0 72.0 158.0 | 66.0 62.0 62.0 1 1 1 
16 1 3 10 11 17 12 13 15 18 9 2 7 4 6 5 0 8 19 14 | -1 0 2 0 2 -1 -1 2 -1 2 0 0 1 1 -1 1 0 0 1 -1 | -1135.0 100.0 196.0 | 0.0 0.0 0.0 1 1 1 
14 6 15 0 11 13 3 5 7 8 16 10 12 2 4 9 18 17 1 19 | 0 -1 -1 1 -1 1 0 2 2 -1 -1 0 -1 1 0 0 2 -1 -1 -1 | -989.0 89.0 111.0 | 51.0 48.0 47.0 1 1 1 
14 5 8 12 0 7 10 11 18 16 4 19 17 1 2 9 15 3 13 6 | 0 2 -1 -1 2 0 -1 0 0 -1 1 1 0 -1 0 -1 1 2 1 2 | -1127.0 114.0 177.0 | 3.0 1.0 4.0 1 1 1 
16 1 6 19 10 18 15 8 7 13 0 4 5 11 3 17 14 2 12 9 | 2 0 -1 -1 2 -1 0 1 1 -1 0 -1 -1 2 -1 1 0 -1 0 0 | -979.0 73.0 145.0 | 46.0 62.0 48.0 1 1 1 
14 7 8 12 0 5 17 11 4 3 10 6 1 9 15 13 2 18 19 16 | 0 2 -1 2 1 0 2 0 0 -1 1 1 0 -1 0 -1 -1 1 -1 -1 | -1102.0 103.0 155.0 | 3.0 2.0 28.0 1 1 1 
14 5 1 16 11 8 10 7 0 13 19 17 4 15 12 6 18 3 9 2 | 2 0 -1 -1 -1 0 -1 1 1 -1 1 0 -1 2 0 -1 0 2 -1 1 | -1017.0 78.0 123.0 | 44.0 25.0 49.0 1 1 1 
1 5 16 11 14 3 19 6 15 8 10 2 9 13 12 18 17 4 7 0 | -1 0 2 1 -1 0 1 -1 1 -1 2 0 -1 -1 0 2 0 -1 -1 1 | -1039.0 81.0 120.0 | 44.0 1.0 51.0 1 1 1 
13 5 8 12 0 7 10 11 18 16 4 19 17 1 2 9 6 14 15 3 | 0 2 -1 -1 2 0 -1 0 0 -1 1 1 0 0 -1 -1 1 2 1 2 | -1122.0 112.0 175.0 | 8.0 1.0 4.0 1 1 1 
6 5 1 16 11 8 10 7 14 13 15 2 9 3 19 17 4 18 0 12 | -1 0 1 -1 -1 0 0 1 1 -1 1 0 -1 2 2 2 0 -1 -1 -1 | -1070.0 80.0 135.0 | 48.0 1.0 16.0 1 1 1 
16 1 13 5 11 15 6 8 14 0 7 9 18 4 3 17 10 19 12 2 | 2 0 -1 -1 -1 0 1 2 1 -1 -1 0 -1 0 2 1 0 -1 -1 -1 | -1001.0 78.0 115.0 | 49.0 45.0 40.0 1 1 1 
14 5 8 12 0 7 10 11 18 16 4 2 19 13 9 17 1 6 3 15 | 0 -1 2 -1 2 0 -1 0 0 -1 1 1 0 2 0 -1 1 -1 1 2 | -1130.0 107.0 181.0 | 3.0 1.0 1.0 1 1 1 
3 1 16 6 11 2 18 5 15 0 13 14 17 19 8 12 10 4 9 7 | 2 0 1 0 -1 1 0 -1 -1 -1 -1 0 -1 2 2 1 0 -1 0 -1 | -1057.0 76.0 142.0 | 3.0 51.0 24.0 1 1 1 
3 1 16 14 11 8 10 7 5 13 15 2 9 0 18 4 17 12 6 19 | -1 0 1 0 -1 2 -1 1 1 -1 1 0 -1 2 0 2 0 -1 -1 -1 | -1060.0 77.0 126.0 | 52.0 1.0 22.0 1 1 1 
5 1 15 16 11 3 17 7 14 8 0 6 9 12 13 2 10 18 4 19 | 2 0 -1 1 -1 0 2 1 1 -1 -1 0 -1 -1 2 0 0 1 -1 -1 | -1065.0 84.0 133.0 | 47.0 0.0 23.0 1 1 1 
3 1 16 6 19 5 17 11 14 2 9 10 18 4 15 0 8 7 12 13 | -1 0 2 0 2 0 0 -1 -1 2 2 1 -1 -1 1 -1 0 1 1 0 | -1133.0 97.0 189.0 | 0.0 2.0 0.0 1 1 1 
16 1 3 10 11 17 12 5 9 15 7 6 14 2 13 19 8 0 18 4 | -1 0 -1 0 -1 1 2 1 -1 1 0 0 1 -1 2 2 0 0 -1 -1 | -1120.0 95.0 172.0 | 0.0 0.0 15.0 1 1 1 
3 1 16 6 11 2 19 0 14 8 4 9 10 5 18 7 17 13 12 15 | 1 0 1 0 2 -1 0 -1 2 2 -1 0 -1 -1 1 -1 0 2 1 0 | -1134.0 101.0 194.0 | 1.0 0.0 0.0 1 1 1 
14 13 6 5 11 2 8 4 17 1 7 19 0 9 3 18 16 10 15 12 | -1 2 1 -1 1 0 0 2 1 2 -1 0 -1 0 0 -1 -1 1 -1 2 | -1077.0 98.0 145.0 | 48.0 8.0 2.0 1 1 1 
16 1 3 5 11 2 10 8 15 13 0 14 6 7 9 17 19 4 12 18 | 2 0 1 0 -1 0 -1 1 1 -1 1 0 -1 2 -1 2 0 -1 -1 0 | -1104.0 79.0 169.0 | 3.0 1.0 27.0 1 1 1 
14 5 1 16 11 8 10 7 0 13 19 9 18 4 17 3 15 6 12 2 | 2 0 -1 -1 -1 0 -1 1 1 2 1 0 -1 2 0 -1 0 -1 -1 1 | -1016.0 78.0 122.0 | 44.0 25.0 50.0 1 1 1 
10 9 1 16 11 3 8 14 15 13 4 0 19 6 18 17 5 2 7 12 | 2 0 -1 0 2 -1 -1 -1 1 0 0 0 -1 2 1 1 0 -1 -1 -1 | -1045.0 74.0 162.0 | 1.0 41.0 48.0 1 1 1 
16 1 6 19 10 18 15 8 7 13 5 0 14 3 17 2 9 11 4 12 | 2 0 -1 -1 -1 2 0 1 1 -1 0 -1 -1 2 -1 1 0 -1 0 0 | -997.0 74.0 144.0 | 46.0 62.0 30.0 1 1 1 
14 5 8 12 0 7 10 11 18 16 4 19 2 15 1 6 3 13 9 17 | 0 -1 2 -1 2 0 2 0 0 -1 1 1 0 -1 0 -1 1 -1 1 2 | -1131.0 110.0 181.0 | 3.0 1.0 0.0 1 1 1 
0 6 14 15 5 7 13 8 11 3 16 2 19 10 17 9 12 18 1 4 | 0 -1 -1 2 -1 0 0 1 1 -1 -1 2 -1 1 0 0 2 -1 -1 1 | -1044.0 94.0 119.0 | 50.0 9.0 32.0 1 1 1 
12 9 1 16 11 3 8 14 15 13 4 0 19 6 18 17 5 2 7 10 | 2 0 -1 0 2 -1 -1 -1 1 0 -1 0 0 2 1 1 0 -1 -1 -1 | -1044.0 73.0 164.0 | 2.0 41.0 48.0 1 1 1 
1 5 16 11 14 3 19 6 2 10 4 7 15 0 8 12 17 13 18 9 | -1 0 1 1 2 0 1 2 -1 -1 2 0 -1 -1 0 -1 0 2 -1 1 | -1085.0 90.0 151.0 | 44.0 5.0 1.0 1 1 1 
5 14 8 12 0 7 17 11 4 13 10 6 3 18 16 1 9 15 19 2 | 0 -1 -1 2 1 0 2 0 0 -1 1 1 0 2 0 -1 -1 1 -1 -1 | -1099.0 98.0 157.0 | 3.0 2.0 31.0 1 1 1 
1 5 16 11 14 19 13 8 15 2 7 10 0 9 17 3 18 12 6 4 | -1 0 1 -1 -1 0 -1 2 1 -1 2 0 -1 1 0 2 0 -1 2 1 | -1084.0 92.0 147.0 | 44.0 7.0 0.0 1 1 1 
16 1 3 10 11 17 12 13 15 18 0 7 19 6 14 8 5 4 9 2 | 2 0 -1 0 -1 -1 -1 2 2 -1 0 0 1 1 -1 1 0 0 1 2 | -1135.0 103.0 183.0 | 0.0 0.0 0.0 1 1 1 
0 5 1 16 11 8 10 7 14 13 15 2 9 3 19 17 12 6 4 18 | 0 0 1 -1 -1 0 -1 1 1 -1 1 0 -1 2 2 2 0 -1 -1 0 | -1118.0 87.0 177.0 | 0.0 1.0 16.0 1 1 1 
12 8 5 6 0 3 17 14 4 13 10 9 19 16 1 11 7 15 2 18 | 0 -1 -1 0 1 0 0 2 0 1 2 -1 0 2 1 -1 -1 1 -1 2 | -1135.0 102.0 193.0 | 0.0 0.0 0.0 1 1 1 
16 1 3 5 11 2 10 8 13 4 12 14 18 19 6 17 0 9 15 7 | -1 0 1 0 1 0 -1 -1 1 -1 1 0 2 2 2 -1 0 -1 0 -1 | -1091.0 86.0 157.0 | 5.0 4.0 35.0 1 1 1 
12 1 16 14 11 8 10 7 5 13 15 2 9 0 18 4 17 3 6 19 | -1 0 1 -1 -1 2 -1 1 1 -1 1 0 0 2 0 2 0 -1 0 -1 | -1105.0 84.0 160.0 | 7.0 1.0 22.0 1 1 1 
3 1 16 6 11 8 10 7 4 2 9 15 12 14 19 18 17 13 5 0 | -1 0 2 0 1 -1 0 1 1 2 1 0 -1 -1 -1 2 0 -1 2 0 | -1125.0 88.0 190.0 | 1.0 6.0 3.0 1 1 1 
3 5 1 16 11 8 10 7 14 2 13 19 6 9 0 18 12 15 4 17 | -1 0 1 0 -1 0 2 1 1 -1 1 0 -1 2 2 -1 0 -1 -1 0 | -1114.0 83.0 171.0 | 3.0 1.0 17.0 1 1 1 
