-1135.0	108.0	187.0	
-989.0	71.0	112.0	
-1001.0	83.0	105.0	
-1128.0	91.0	201.0	
-987.0	80.0	106.0	
-1097.0	99.0	151.0	
-1009.0	91.0	119.0	
-1026.0	89.0	121.0	
-1004.0	78.0	112.0	
-1040.0	74.0	160.0	
-1126.0	90.0	192.0	
-1086.0	81.0	167.0	
-1070.0	85.0	151.0	
-1105.0	82.0	163.0	
-1114.0	87.0	171.0	
-1004.0	79.0	108.0	
-1133.0	96.0	175.0	
-1072.0	75.0	174.0	
-1117.0	96.0	160.0	
-1073.0	76.0	168.0	
-1058.0	78.0	155.0	
-1080.0	90.0	147.0	
-1101.0	95.0	157.0	
-1092.0	77.0	174.0	
-1121.0	89.0	186.0	
-1046.0	79.0	139.0	
-1048.0	81.0	136.0	
-1094.0	97.0	149.0	
-1076.0	88.0	158.0	
-1115.0	89.0	180.0	
-1135.0	98.0	190.0	
-1033.0	87.0	122.0	
-1008.0	82.0	111.0	
-1060.0	82.0	132.0	
-1084.0	83.0	162.0	
-1026.0	74.0	153.0	
-1107.0	84.0	169.0	
-1123.0	88.0	191.0	
-1042.0	93.0	123.0	
-1037.0	74.0	156.0	
-1066.0	94.0	127.0	
-1052.0	76.0	164.0	
-1063.0	80.0	151.0	
-1033.0	76.0	124.0	
-1035.0	75.0	154.0	
-1060.0	86.0	131.0	
-1086.0	94.0	141.0	
-1040.0	77.0	129.0	
-1029.0	84.0	123.0	
-1119.0	92.0	183.0	
-1134.0	99.0	188.0	
-1049.0	92.0	126.0	
-1129.0	98.0	174.0	
-1093.0	95.0	146.0	
-1053.0	81.0	143.0	
-1121.0	86.0	192.0	
-1133.0	92.0	186.0	
-1114.0	95.0	167.0	
-1044.0	77.0	132.0	
-1119.0	93.0	175.0	
-1056.0	77.0	150.0	
-1065.0	91.0	129.0	
-1124.0	91.0	191.0	
-1041.0	83.0	124.0	
-1110.0	88.0	167.0	
