4 1 3 16 6 15 5 17 7 9 14 19 13 8 0 10 18 2 11 12 | -1 0 -1 0 0 1 0 1 -1 2 2 -1 -1 -1 2 1 0 0 1 2 | -1135.0 102.0 194.0 | 0.0 0.0 0.0 1 1 1 
14 11 1 16 3 7 2 8 19 13 0 10 6 18 5 17 15 9 12 4 | 2 0 1 0 -1 -1 -1 1 1 -1 2 0 -1 2 0 -1 0 -1 -1 1 | -1015.0 72.0 129.0 | 52.0 23.0 45.0 1 1 1 
1 11 14 16 3 15 5 13 6 17 0 4 12 9 8 7 18 10 2 19 | 2 0 -1 0 -1 1 2 -1 -1 -1 -1 0 -1 1 0 1 0 2 -1 -1 | -998.0 77.0 104.0 | 52.0 37.0 48.0 1 1 1 
5 13 6 14 15 0 10 4 16 1 7 18 17 11 2 12 3 19 8 9 | 1 2 -1 -1 1 0 0 1 -1 -1 1 -1 -1 0 0 0 2 -1 2 2 | -1086.0 103.0 148.0 | 44.0 2.0 3.0 1 1 1 
3 11 13 12 1 2 15 9 0 19 18 16 10 14 8 4 6 7 17 5 | 1 0 1 0 2 -1 -1 -1 -1 0 2 0 0 0 -1 1 2 -1 2 1 | -1127.0 89.0 210.0 | 4.0 1.0 3.0 1 1 1 
5 13 6 14 15 0 10 4 16 1 7 11 12 2 8 9 17 18 3 19 | 1 2 -1 -1 1 0 0 1 -1 -1 1 2 -1 0 0 0 2 -1 -1 -1 | -1069.0 97.0 128.0 | 44.0 2.0 20.0 1 1 1 
16 18 3 12 1 2 15 8 14 0 10 13 6 7 17 19 4 9 5 11 | 2 0 0 0 -1 -1 -1 -1 1 -1 2 -1 0 2 1 1 0 -1 0 -1 | -1016.0 73.0 163.0 | 33.0 41.0 45.0 1 1 1 
14 16 1 11 5 10 15 8 19 13 0 2 6 18 12 7 3 17 9 4 | 2 0 2 -1 -1 0 -1 -1 1 -1 1 0 -1 2 0 1 0 -1 -1 1 | -1041.0 76.0 131.0 | 44.0 7.0 43.0 1 1 1 
3 11 13 14 1 17 18 12 4 6 9 8 0 7 10 2 5 15 16 19 | 2 0 -1 0 1 -1 1 -1 2 2 -1 0 1 0 0 -1 -1 1 0 2 | -1129.0 100.0 184.0 | 1.0 0.0 5.0 1 1 1 
3 11 1 16 14 2 8 13 0 4 5 9 12 19 18 6 10 17 15 7 | 2 0 1 0 2 2 -1 -1 1 -1 -1 0 -1 1 0 -1 0 -1 -1 1 | -1027.0 78.0 123.0 | 52.0 7.0 49.0 1 1 1 
14 11 1 16 3 7 2 8 5 0 10 15 9 19 13 17 6 18 12 4 | 2 0 1 0 -1 2 -1 1 1 -1 1 0 -1 -1 0 2 0 -1 -1 -1 | -1054.0 77.0 126.0 | 52.0 1.0 28.0 1 1 1 
3 1 4 16 6 15 5 13 11 17 0 14 12 7 10 9 2 18 19 8 | 2 0 -1 0 0 1 0 -1 -1 -1 -1 2 -1 1 2 1 0 0 -1 -1 | -1072.0 90.0 139.0 | 0.0 37.0 26.0 1 1 1 
1 14 16 11 3 7 2 8 19 13 5 0 6 4 10 15 12 9 17 18 | 2 0 1 0 -1 2 -1 1 1 -1 -1 0 -1 2 0 -1 0 -1 -1 1 | -1030.0 74.0 124.0 | 52.0 23.0 30.0 1 1 1 
3 16 1 11 6 15 2 8 18 17 4 10 0 5 13 14 7 19 12 9 | -1 0 1 0 2 -1 0 2 1 -1 2 0 -1 -1 -1 1 0 2 0 1 | -1126.0 87.0 190.0 | 3.0 5.0 1.0 1 1 1 
0 11 13 12 1 2 15 9 3 19 18 16 10 14 8 5 6 4 17 7 | 0 0 1 1 2 -1 -1 -1 -1 0 2 0 0 0 -1 1 2 -1 2 1 | -1127.0 90.0 203.0 | 1.0 4.0 3.0 1 1 1 
3 16 1 11 6 15 2 8 5 13 14 9 18 19 10 0 7 17 12 4 | -1 0 1 0 -1 2 0 -1 1 -1 -1 0 -1 2 2 1 0 -1 0 1 | -1108.0 81.0 165.0 | 3.0 5.0 19.0 1 1 1 
