-1135.0	102.0	206.0	
-997.0	74.0	107.0	
-995.0	72.0	146.0	
-987.0	72.0	141.0	
-1085.0	104.0	141.0	
-1009.0	77.0	128.0	
-1001.0	74.0	108.0	
-1027.0	87.0	120.0	
-1042.0	76.0	147.0	
-1134.0	97.0	191.0	
-1059.0	78.0	125.0	
-1067.0	81.0	150.0	
-1128.0	88.0	203.0	
-1111.0	83.0	169.0	
-1121.0	97.0	179.0	
-1048.0	75.0	153.0	
-1031.0	74.0	146.0	
-1132.0	99.0	180.0	
-1106.0	89.0	166.0	
-1113.0	80.0	173.0	
-1058.0	83.0	123.0	
-1121.0	92.0	184.0	
-1123.0	87.0	197.0	
-1118.0	85.0	197.0	
-1082.0	91.0	148.0	
-1062.0	100.0	140.0	
-1019.0	76.0	131.0	
-997.0	73.0	154.0	
-1061.0	84.0	138.0	
-1094.0	85.0	156.0	
-1130.0	95.0	186.0	
-1074.0	90.0	145.0	
-1128.0	101.0	176.0	
-1018.0	73.0	155.0	
-1076.0	89.0	148.0	
-1131.0	91.0	196.0	
-1133.0	100.0	178.0	
-1120.0	86.0	205.0	
-1091.0	89.0	149.0	
-1023.0	76.0	134.0	
-1056.0	76.0	158.0	
-1126.0	94.0	193.0	
-1087.0	101.0	146.0	
-1102.0	77.0	170.0	
-1115.0	87.0	167.0	
-1030.0	79.0	123.0	
-1071.0	85.0	149.0	
-1085.0	95.0	143.0	
-1133.0	95.0	192.0	
-1125.0	91.0	194.0	
-1128.0	90.0	198.0	
-1103.0	78.0	159.0	
-1065.0	78.0	152.0	
-1052.0	77.0	136.0	
-1108.0	90.0	162.0	
-1104.0	93.0	152.0	
-1054.0	74.0	155.0	
-1004.0	74.0	142.0	
-1085.0	76.0	168.0	
-1107.0	79.0	170.0	
-1063.0	88.0	148.0	
-1062.0	93.0	143.0	
-1119.0	96.0	179.0	
-1133.0	96.0	184.0	
-1109.0	85.0	168.0	
-1078.0	87.0	149.0	
-1068.0	79.0	152.0	
