8 11 3 0 16 13 10 12 6 2 15 17 5 14 7 4 1 19 18 9 | 0 -1 2 0 -1 -1 1 -1 0 -1 1 0 0 1 -1 2 0 2 1 2 | -1135.0 101.0 204.0 | 0.0 0.0 0.0 1 1 1 
16 14 6 3 1 8 11 13 7 2 15 18 10 9 19 17 4 0 5 12 | -1 0 2 0 -1 -1 0 2 1 -1 -1 1 -1 1 0 2 0 -1 -1 -1 | -985.0 79.0 105.0 | 49.0 50.0 51.0 1 1 1 
1 12 19 11 3 18 7 8 15 0 10 4 5 16 2 6 14 9 17 13 | 2 0 -1 0 2 -1 -1 1 1 -1 2 0 0 -1 -1 1 -1 -1 0 0 | -948.0 69.0 154.0 | 61.0 62.0 64.0 1 1 1 
17 15 4 5 0 6 3 8 16 13 10 2 9 1 7 12 19 18 14 11 | 0 -1 2 1 0 0 0 -1 1 -1 2 -1 -1 2 -1 0 1 0 2 1 | -1134.0 105.0 180.0 | 1.0 0.0 0.0 1 1 1 
14 1 6 0 11 8 16 5 15 2 13 3 7 19 10 12 18 4 17 9 | 0 0 2 -1 -1 1 0 -1 1 -1 -1 0 -1 2 0 2 1 -1 -1 -1 | -1003.0 81.0 111.0 | 50.0 47.0 35.0 1 1 1 
1 18 6 3 16 11 7 15 5 0 13 4 10 17 9 8 19 14 12 2 | 2 0 -1 0 2 1 0 1 -1 -1 -1 0 -1 2 -1 1 0 -1 0 -1 | -1031.0 74.0 145.0 | 3.0 53.0 48.0 1 1 1 
16 14 6 3 1 8 0 7 13 5 11 15 17 2 12 4 19 18 9 10 | 1 0 -1 0 -1 2 0 1 1 -1 -1 2 -1 2 0 -1 0 -1 -1 1 | -1045.0 84.0 117.0 | 49.0 15.0 26.0 1 1 1 
11 1 19 3 16 18 7 12 15 0 2 13 10 4 9 8 5 14 17 6 | 2 0 2 0 -1 -1 -1 1 -1 -1 -1 0 1 2 -1 1 0 -1 0 0 | -981.0 70.0 143.0 | 42.0 69.0 43.0 1 1 1 
1 14 6 3 16 8 0 13 15 5 11 4 18 10 2 9 17 19 12 7 | 1 0 -1 0 -1 2 0 -1 1 -1 -1 2 -1 1 0 2 0 -1 1 -1 | -1061.0 94.0 122.0 | 49.0 1.0 24.0 1 1 1 
6 10 17 16 11 0 3 8 18 1 13 15 14 19 4 2 12 7 5 9 | 1 2 -1 0 -1 -1 0 -1 1 -1 0 0 -1 1 2 2 0 0 1 -1 | -1119.0 102.0 170.0 | 2.0 1.0 13.0 1 1 1 
