14 10 9 16 15 2 8 5 19 0 3 11 4 13 7 6 17 18 12 1 | 1 -1 0 2 2 1 -1 -1 1 0 0 2 -1 -1 0 0 0 -1 2 1 | -1135.0 105.0 198.0 | 0.0 0.0 0.0 1 1 1 
11 3 1 16 19 12 15 7 14 13 0 2 6 4 17 10 5 18 8 9 | 2 0 2 0 -1 -1 -1 1 -1 -1 -1 0 0 2 1 1 0 -1 -1 0 | -1026.0 71.0 155.0 | 19.0 47.0 43.0 1 1 1 
14 3 1 16 11 10 13 15 0 5 12 9 18 8 7 17 6 2 4 19 | 2 0 -1 0 -1 2 -1 -1 -1 -1 1 0 2 1 0 1 0 -1 -1 -1 | -984.0 77.0 107.0 | 52.0 52.0 47.0 1 1 1 
18 16 1 3 19 12 15 7 8 4 2 5 6 9 13 14 17 0 10 11 | -1 0 2 0 2 2 -1 1 1 -1 -1 -1 0 -1 -1 1 0 -1 0 0 | -959.0 71.0 144.0 | 57.0 62.0 57.0 1 1 1 
10 3 16 11 6 4 19 0 5 14 8 18 9 13 2 7 15 17 1 12 | 1 -1 2 0 0 1 0 -1 1 2 0 0 -1 -1 2 -1 0 -1 2 1 | -1134.0 98.0 202.0 | 1.0 0.0 0.0 1 1 1 
3 16 10 9 15 6 13 4 1 8 19 0 2 14 7 12 18 17 11 5 | 2 1 -1 0 1 -1 1 2 2 0 0 -1 -1 0 -1 0 0 -1 1 2 | -1135.0 106.0 191.0 | 0.0 0.0 0.0 1 1 1 
14 3 1 16 11 10 15 7 19 0 13 4 9 5 6 8 18 17 12 2 | 2 0 -1 0 2 -1 -1 1 -1 -1 1 0 -1 2 0 1 0 -1 -1 1 | -1022.0 73.0 126.0 | 52.0 13.0 48.0 1 1 1 
18 16 1 3 19 12 15 7 14 13 0 2 6 4 17 10 5 11 8 9 | 2 0 2 0 -1 -1 -1 1 -1 -1 -1 -1 0 2 1 1 0 -1 0 0 | -988.0 71.0 148.0 | 57.0 47.0 43.0 1 1 1 
2 12 9 16 15 14 8 5 19 0 3 11 4 13 18 7 10 6 17 1 | 1 -1 0 2 2 1 -1 -1 1 0 -1 2 0 -1 0 0 0 -1 2 1 | -1134.0 104.0 201.0 | 1.0 0.0 0.0 1 1 1 
14 16 1 5 11 10 3 6 7 12 13 8 17 19 2 9 15 0 4 18 | -1 0 -1 1 -1 0 1 2 -1 -1 1 0 2 2 0 -1 0 -1 2 1 | -1081.0 95.0 141.0 | 44.0 7.0 3.0 1 1 1 
11 16 14 5 1 10 3 6 13 8 19 0 2 15 7 4 9 17 18 12 | 2 0 -1 1 -1 0 1 -1 2 -1 1 0 -1 2 0 -1 0 -1 -1 1 | -1045.0 83.0 117.0 | 44.0 7.0 39.0 1 1 1 
16 1 14 11 13 10 2 8 15 5 7 6 18 19 4 9 12 3 0 17 | -1 0 1 -1 -1 2 2 1 1 -1 1 0 -1 0 0 2 0 -1 -1 -1 | -1070.0 83.0 131.0 | 43.0 1.0 21.0 1 1 1 
15 5 14 16 1 10 3 6 7 19 2 18 13 12 8 0 9 17 4 11 | -1 0 2 1 -1 0 1 2 -1 -1 1 -1 -1 2 0 0 0 -1 2 1 | -1088.0 94.0 154.0 | 40.0 7.0 0.0 1 1 1 
