-1058.0	84.0	121.0	
-1135.0	107.0	189.0	
-979.0	70.0	142.0	
-933.0	72.0	138.0	
-1127.0	87.0	199.0	
-1008.0	73.0	151.0	
-963.0	70.0	139.0	
-1057.0	78.0	126.0	
-1040.0	76.0	146.0	
-1113.0	88.0	160.0	
-1126.0	103.0	180.0	
-1134.0	105.0	196.0	
-1064.0	84.0	131.0	
-1091.0	79.0	177.0	
-974.0	73.0	139.0	
-1110.0	82.0	168.0	
-1108.0	97.0	149.0	
-1069.0	89.0	141.0	
-1095.0	86.0	153.0	
-1105.0	99.0	148.0	
-1128.0	94.0	183.0	
-1098.0	85.0	162.0	
-1102.0	96.0	150.0	
-1076.0	87.0	147.0	
-1070.0	78.0	184.0	
-1004.0	75.0	146.0	
-1133.0	103.0	194.0	
-1123.0	100.0	174.0	
-1085.0	95.0	146.0	
-1066.0	83.0	155.0	
-992.0	80.0	122.0	
-984.0	74.0	143.0	
-1082.0	79.0	173.0	
-969.0	75.0	134.0	
-988.0	75.0	135.0	
-1110.0	85.0	165.0	
-997.0	72.0	147.0	
-1001.0	76.0	144.0	
-1133.0	106.0	184.0	
-1112.0	90.0	158.0	
-1088.0	82.0	157.0	
-1001.0	74.0	149.0	
-1120.0	90.0	186.0	
-1123.0	90.0	192.0	
-1133.0	95.0	196.0	
-983.0	76.0	134.0	
-978.0	72.0	141.0	
-1117.0	93.0	157.0	
-1096.0	93.0	152.0	
-1118.0	91.0	161.0	
-994.0	77.0	138.0	
-1130.0	105.0	183.0	
-1063.0	82.0	134.0	
-1097.0	80.0	161.0	
-996.0	71.0	152.0	
-1131.0	97.0	190.0	
-1122.0	96.0	178.0	
-1132.0	101.0	193.0	
-1077.0	91.0	143.0	
-1132.0	102.0	192.0	
-1113.0	86.0	165.0	
-1119.0	87.0	170.0	
-1063.0	81.0	147.0	
-989.0	76.0	137.0	
-1060.0	80.0	124.0	
-1116.0	87.0	163.0	
-1126.0	92.0	187.0	
-1130.0	103.0	188.0	
-1092.0	94.0	150.0	
-1116.0	95.0	155.0	
