15 5 6 1 3 0 4 19 8 7 13 2 10 14 17 18 9 16 11 12 | 1 0 2 0 1 0 0 2 1 -1 -1 -1 -1 2 -1 0 -1 1 2 0 | -1135.0 99.0 185.0 | 0.0 0.0 0.0 1 1 1 
16 5 1 14 11 13 7 15 0 6 4 2 19 8 3 9 10 17 18 12 | 2 0 -1 -1 2 0 2 1 -1 -1 -1 0 -1 1 0 1 0 -1 -1 -1 | -992.0 78.0 105.0 | 44.0 52.0 47.0 1 1 1 
3 11 9 13 12 1 15 19 2 8 4 18 10 16 14 5 6 0 17 7 | -1 0 1 0 2 -1 -1 -1 1 0 2 0 0 0 -1 1 2 -1 2 1 | -1123.0 85.0 206.0 | 4.0 5.0 3.0 1 1 1 
5 0 11 14 17 6 10 13 3 4 7 8 2 9 16 12 19 15 18 1 | 0 -1 -1 2 0 0 1 2 2 -1 1 0 -1 1 0 -1 -1 0 1 2 | -1131.0 119.0 180.0 | 1.0 0.0 3.0 1 1 1 
11 1 16 18 13 19 15 7 3 2 10 0 9 6 12 5 4 8 17 14 | 2 0 2 1 -1 -1 -1 1 -1 -1 2 0 -1 0 -1 1 0 -1 0 0 | -982.0 71.0 151.0 | 33.0 61.0 59.0 1 1 1 
5 0 11 14 17 6 10 3 7 4 13 12 19 9 8 18 16 2 1 15 | 0 -1 -1 1 0 0 1 2 -1 -1 1 0 2 2 0 -1 -1 0 2 1 | -1124.0 111.0 174.0 | 1.0 7.0 3.0 1 1 1 
11 3 1 14 16 13 7 15 10 0 5 19 17 6 12 8 2 9 18 4 | 2 0 -1 0 -1 2 -1 1 -1 -1 2 0 -1 1 0 1 0 -1 -1 -1 | -985.0 72.0 108.0 | 52.0 52.0 46.0 1 1 1 
0 5 11 14 17 6 10 3 7 4 13 19 2 15 9 8 16 12 1 18 | 0 -1 2 1 0 0 1 2 -1 -1 1 0 -1 2 0 -1 -1 0 2 1 | -1127.0 106.0 178.0 | 1.0 7.0 0.0 1 1 1 
14 13 0 6 5 10 8 4 2 16 11 17 19 3 7 18 1 9 12 15 | 0 -1 1 -1 1 0 0 -1 1 -1 1 2 -1 0 0 -1 2 2 -1 -1 | -1036.0 90.0 118.0 | 52.0 4.0 43.0 1 1 1 
5 11 17 6 2 0 4 13 1 18 16 14 15 3 8 10 19 7 12 9 | 0 1 0 -1 1 0 0 -1 -1 -1 -1 0 -1 1 2 2 2 0 1 -1 | -1120.0 105.0 178.0 | 0.0 1.0 14.0 1 1 1 
3 1 16 18 13 19 15 7 8 0 6 14 10 17 9 11 5 2 4 12 | 2 0 -1 0 -1 -1 2 1 1 -1 -1 -1 -1 0 2 1 0 -1 0 0 | -1010.0 76.0 139.0 | 40.0 62.0 23.0 1 1 1 
15 1 16 18 13 3 8 4 10 2 5 0 14 11 19 9 7 6 17 12 | 2 0 1 0 1 2 -1 -1 1 -1 1 -1 -1 0 2 0 0 -1 0 -1 | -1106.0 86.0 160.0 | 0.0 4.0 25.0 1 1 1 
5 0 14 13 11 12 18 15 17 1 16 6 2 4 3 9 19 10 8 7 | 0 2 -1 -1 -1 0 2 -1 -1 1 -1 0 1 0 0 1 2 1 0 -1 | -1115.0 102.0 162.0 | 2.0 1.0 17.0 1 1 1 
11 1 16 18 3 12 2 14 15 0 13 7 9 4 8 6 10 17 5 19 | 2 0 1 0 -1 -1 -1 2 -1 -1 -1 0 0 2 1 1 0 -1 0 -1 | -1024.0 75.0 145.0 | 21.0 45.0 45.0 1 1 1 
16 5 6 1 3 0 4 19 8 13 10 17 9 12 2 15 18 14 7 11 | 1 0 -1 0 1 0 0 -1 1 2 2 -1 -1 2 -1 -1 0 1 2 0 | -1128.0 94.0 189.0 | 0.0 0.0 7.0 1 1 1 
16 5 6 1 3 0 4 10 13 14 15 2 8 7 19 12 9 17 11 18 | 1 0 1 0 1 0 0 -1 -1 -1 1 -1 -1 2 2 2 0 -1 -1 0 | -1119.0 88.0 170.0 | 0.0 0.0 16.0 1 1 1 
