-1135.0	102.0	194.0	
-1015.0	72.0	129.0	
-998.0	77.0	104.0	
-1086.0	103.0	148.0	
-1127.0	89.0	210.0	
-1069.0	97.0	128.0	
-1016.0	73.0	163.0	
-1041.0	76.0	131.0	
-1129.0	100.0	184.0	
-1027.0	78.0	123.0	
-1054.0	77.0	126.0	
-1072.0	90.0	139.0	
-1030.0	74.0	124.0	
-1126.0	87.0	190.0	
-1127.0	90.0	203.0	
-1108.0	81.0	165.0	
-1002.0	80.0	107.0	
-1074.0	89.0	145.0	
-1004.0	77.0	113.0	
-1062.0	95.0	126.0	
-1077.0	101.0	136.0	
-1004.0	72.0	119.0	
-1115.0	85.0	174.0	
-1118.0	92.0	181.0	
-1098.0	78.0	187.0	
-1081.0	85.0	152.0	
-1008.0	82.0	115.0	
-1128.0	97.0	185.0	
-1129.0	92.0	196.0	
-1131.0	91.0	203.0	
-1083.0	87.0	157.0	
-1082.0	86.0	156.0	
-1119.0	100.0	183.0	
-1031.0	75.0	158.0	
-1058.0	77.0	132.0	
-1088.0	92.0	151.0	
-1034.0	83.0	123.0	
-1078.0	83.0	163.0	
-1061.0	93.0	128.0	
-1072.0	82.0	151.0	
-1115.0	86.0	168.0	
-1004.0	75.0	118.0	
-1097.0	78.0	165.0	
-1133.0	101.0	193.0	
-1102.0	91.0	158.0	
-1085.0	94.0	147.0	
-1058.0	96.0	124.0	
-1001.0	89.0	106.0	
-1004.0	76.0	116.0	
-1077.0	100.0	146.0	
-1128.0	93.0	193.0	
-1123.0	90.0	187.0	
-1134.0	94.0	195.0	
-1055.0	79.0	125.0	
-1070.0	80.0	129.0	
-1074.0	84.0	155.0	
-1103.0	88.0	159.0	
-1114.0	94.0	163.0	
-1116.0	90.0	170.0	
-1091.0	93.0	155.0	
-1131.0	96.0	187.0	
-1110.0	88.0	164.0	
-1056.0	79.0	128.0	
-1132.0	96.0	191.0	
-1084.0	88.0	147.0	
-999.0	73.0	116.0	
-1101.0	86.0	160.0	
-1089.0	92.0	152.0	
-1110.0	94.0	160.0	
-1098.0	84.0	158.0	
-1103.0	79.0	165.0	
-1109.0	85.0	164.0	
