-961.0	72.0	145.0	
-1134.0	94.0	193.0	
-998.0	83.0	102.0	
-1089.0	101.0	145.0	
-1131.0	91.0	196.0	
-1002.0	75.0	113.0	
-1030.0	78.0	119.0	
-1066.0	84.0	132.0	
-1002.0	79.0	103.0	
-983.0	73.0	142.0	
-1063.0	81.0	120.0	
-1126.0	88.0	189.0	
-1052.0	77.0	161.0	
-1042.0	76.0	126.0	
-1074.0	97.0	144.0	
-1099.0	92.0	157.0	
-1129.0	89.0	193.0	
-1037.0	74.0	138.0	
-1098.0	86.0	160.0	
-1107.0	94.0	153.0	
-1080.0	100.0	141.0	
-1116.0	83.0	179.0	
-1133.0	96.0	175.0	
-1072.0	99.0	142.0	
-1130.0	93.0	181.0	
-1119.0	95.0	166.0	
-1050.0	76.0	148.0	
-1082.0	89.0	146.0	
-1046.0	79.0	124.0	
-1071.0	86.0	144.0	
-1035.0	80.0	118.0	
-1095.0	80.0	169.0	
-1113.0	90.0	168.0	
-1079.0	78.0	185.0	
-1118.0	87.0	172.0	
-1117.0	87.0	170.0	
-1112.0	84.0	170.0	
-1082.0	88.0	152.0	
-1111.0	83.0	163.0	
-1102.0	93.0	159.0	
-1119.0	91.0	182.0	
-1109.0	81.0	162.0	
-1132.0	92.0	190.0	
-1037.0	82.0	118.0	
-1076.0	83.0	151.0	
-1036.0	74.0	130.0	
-1044.0	75.0	145.0	
-1049.0	77.0	145.0	
-1134.0	100.0	186.0	
-1089.0	79.0	156.0	
-1109.0	95.0	159.0	
-1089.0	90.0	151.0	
-1086.0	89.0	148.0	
-1039.0	79.0	122.0	
-1048.0	80.0	130.0	
-1043.0	75.0	135.0	
-1044.0	76.0	139.0	
-1084.0	86.0	155.0	
-1119.0	89.0	183.0	
-1092.0	80.0	156.0	
-1110.0	95.0	160.0	
-1093.0	90.0	156.0	
-1094.0	80.0	167.0	
