-1135.0	105.0	198.0	
-979.0	69.0	139.0	
-993.0	73.0	103.0	
-1133.0	93.0	201.0	
-1004.0	72.0	107.0	
-1038.0	88.0	121.0	
-1018.0	81.0	122.0	
-1004.0	80.0	106.0	
-1105.0	77.0	174.0	
-984.0	70.0	107.0	
-1129.0	90.0	191.0	
-1051.0	76.0	168.0	
-1133.0	100.0	174.0	
-1134.0	103.0	179.0	
-1055.0	82.0	134.0	
-1118.0	85.0	197.0	
-1057.0	82.0	138.0	
-1042.0	75.0	147.0	
-1111.0	90.0	159.0	
-1134.0	100.0	184.0	
-1070.0	97.0	141.0	
-1114.0	81.0	163.0	
-1041.0	79.0	128.0	
-1071.0	85.0	145.0	
-1099.0	77.0	170.0	
-1132.0	98.0	178.0	
-1126.0	90.0	186.0	
-1091.0	91.0	149.0	
-1022.0	73.0	147.0	
-1048.0	82.0	133.0	
-1064.0	78.0	162.0	
-1092.0	95.0	153.0	
-1091.0	87.0	156.0	
-1042.0	81.0	129.0	
-1132.0	91.0	192.0	
-1030.0	84.0	122.0	
-1120.0	92.0	175.0	
-1044.0	76.0	158.0	
-1082.0	85.0	153.0	
-1128.0	92.0	183.0	
-1116.0	83.0	164.0	
-1032.0	78.0	124.0	
-1129.0	89.0	199.0	
-1048.0	87.0	124.0	
-1046.0	86.0	125.0	
-1131.0	97.0	175.0	
-1034.0	83.0	124.0	
-1039.0	79.0	125.0	
-1027.0	76.0	125.0	
-1119.0	86.0	199.0	
-1069.0	78.0	164.0	
-1092.0	87.0	160.0	
-1124.0	89.0	185.0	
-1087.0	81.0	162.0	
-1024.0	77.0	124.0	
-1029.0	81.0	123.0	
-1095.0	88.0	160.0	
-1022.0	75.0	127.0	
-1122.0	94.0	179.0	
-1111.0	80.0	163.0	
-1133.0	95.0	200.0	
-1063.0	85.0	127.0	
-1059.0	78.0	140.0	
-1075.0	81.0	152.0	
-1063.0	84.0	133.0	
-1123.0	88.0	197.0	
-1133.0	96.0	179.0	
-1122.0	91.0	181.0	
-1035.0	78.0	126.0	
-1076.0	85.0	149.0	
-1135.0	97.0	200.0	
