14 15 5 0 13 3 1 16 10 6 2 8 4 9 18 19 7 12 17 11 | 0 1 2 1 -1 0 2 -1 -1 -1 2 -1 -1 0 0 0 1 -1 -1 -1 | -990.0 90.0 105.0 | 51.0 42.0 52.0 1 1 1 
1 11 6 12 3 9 15 14 8 10 2 16 7 4 18 13 0 5 19 17 | -1 0 2 0 -1 -1 0 -1 1 0 2 0 0 -1 1 1 2 -1 -1 -1 | -1040.0 74.0 170.0 | 3.0 41.0 51.0 1 1 1 
6 3 1 16 5 19 7 17 11 12 2 9 14 8 13 10 18 0 4 15 | -1 0 2 0 -1 0 0 1 -1 2 -1 1 1 -1 2 -1 0 1 2 0 | -1135.0 97.0 200.0 | 0.0 0.0 0.0 1 1 1 
6 11 1 12 3 9 2 8 7 16 10 19 14 13 17 18 4 15 5 0 | -1 0 1 0 -1 -1 0 1 1 0 1 0 0 -1 2 -1 2 -1 2 2 | -1130.0 90.0 208.0 | 3.0 1.0 1.0 1 1 1 
0 11 14 5 13 18 1 4 9 17 10 8 7 6 3 16 19 15 2 12 | 0 1 -1 -1 1 0 -1 2 2 1 2 0 -1 0 0 -1 -1 1 0 2 | -1121.0 110.0 171.0 | 2.0 2.0 10.0 1 1 1 
0 12 5 13 11 7 19 3 16 8 4 14 10 18 6 17 2 1 9 15 | 0 -1 -1 1 2 0 -1 0 1 -1 2 0 0 0 2 -1 1 -1 2 1 | -1135.0 100.0 181.0 | 0.0 0.0 0.0 1 1 1 
11 6 5 16 1 2 3 19 4 13 10 0 18 12 9 8 14 7 15 17 | 2 0 1 1 1 0 0 -1 -1 -1 2 0 -1 2 -1 -1 0 -1 -1 1 | -1017.0 74.0 144.0 | 48.0 25.0 45.0 1 1 1 
1 14 6 16 5 8 4 17 11 15 13 2 9 7 10 0 3 18 12 19 | -1 0 1 -1 1 0 0 -1 1 -1 -1 2 -1 2 0 2 0 1 -1 -1 | -1063.0 86.0 128.0 | 41.0 8.0 23.0 1 1 1 
14 15 5 0 13 3 1 16 10 6 11 7 12 9 4 17 18 19 8 2 | 0 1 -1 1 -1 0 2 -1 -1 -1 2 2 -1 0 0 0 1 -1 -1 -1 | -1002.0 94.0 106.0 | 51.0 42.0 40.0 1 1 1 
11 5 15 14 13 3 1 7 16 6 8 19 17 18 4 2 0 9 12 10 | -1 1 -1 1 -1 0 2 1 2 -1 -1 0 -1 0 0 0 2 -1 -1 1 | -1053.0 92.0 122.0 | 47.0 5.0 30.0 1 1 1 
11 16 6 14 13 3 1 7 10 15 4 5 0 2 12 17 19 8 9 18 | -1 1 -1 1 2 -1 0 1 -1 -1 2 0 -1 0 0 2 0 -1 2 1 | -1082.0 91.0 153.0 | 45.0 5.0 3.0 1 1 1 
3 1 7 13 11 5 19 15 8 0 16 2 12 4 6 18 17 9 14 10 | 2 0 2 0 -1 1 -1 0 1 -1 -1 0 -1 0 -1 1 2 -1 -1 0 | -1027.0 74.0 155.0 | 20.0 47.0 41.0 1 1 1 
11 1 6 12 3 10 8 2 14 7 15 13 9 0 17 18 19 4 16 5 | -1 0 1 0 -1 -1 0 1 1 0 1 0 0 2 2 2 -1 -1 -1 -1 | -1115.0 82.0 184.0 | 3.0 1.0 16.0 1 1 1 
14 1 11 6 16 8 13 5 10 15 2 19 12 17 0 18 3 9 4 7 | -1 0 2 -1 -1 1 0 -1 1 -1 2 0 -1 1 0 2 0 -1 -1 -1 | -993.0 77.0 107.0 | 42.0 49.0 51.0 1 1 1 
12 5 14 16 1 15 17 4 10 13 9 2 6 19 18 7 0 3 8 11 | -1 0 2 -1 1 0 -1 -1 -1 1 2 -1 0 2 0 1 0 1 2 0 | -1128.0 94.0 199.0 | 4.0 3.0 0.0 1 1 1 
16 14 1 11 8 19 15 4 5 9 7 18 2 13 17 3 10 12 0 6 | -1 0 2 -1 1 1 -1 2 0 2 -1 0 -1 -1 0 1 0 2 0 1 | -1133.0 95.0 200.0 | 0.0 1.0 1.0 1 1 1 
5 6 11 16 1 2 3 19 4 13 0 15 8 17 9 18 14 10 7 12 | 2 0 1 1 1 0 0 -1 -1 -1 -1 0 -1 2 -1 2 0 -1 -1 1 | -1035.0 76.0 139.0 | 48.0 25.0 27.0 1 1 1 
11 6 16 14 13 1 4 17 0 10 8 9 12 15 7 19 3 18 2 5 | 2 1 -1 -1 1 -1 0 -1 2 1 2 0 -1 0 0 -1 0 1 -1 2 | -1088.0 96.0 151.0 | 45.0 2.0 0.0 1 1 1 
12 11 14 16 1 15 17 4 10 13 9 2 6 19 18 8 3 7 0 5 | -1 0 2 -1 1 -1 -1 -1 -1 1 2 0 0 2 0 1 0 1 2 0 | -1127.0 91.0 197.0 | 5.0 3.0 0.0 1 1 1 
14 6 11 16 1 2 3 19 13 0 15 5 12 9 4 7 18 8 17 10 | 2 0 1 1 -1 2 0 -1 -1 -1 -1 0 -1 1 0 2 0 -1 -1 1 | -1059.0 82.0 132.0 | 42.0 6.0 28.0 1 1 1 
1 11 6 12 3 9 2 8 7 16 4 10 18 15 13 0 5 17 19 14 | -1 0 1 0 1 -1 0 1 1 0 2 0 0 -1 -1 -1 2 2 2 -1 | -1124.0 87.0 205.0 | 3.0 4.0 4.0 1 1 1 
5 6 11 16 1 2 3 19 10 0 14 13 15 4 17 12 8 9 18 7 | 2 0 1 1 -1 0 0 -1 -1 -1 1 0 -1 2 2 -1 0 -1 -1 1 | -1041.0 77.0 134.0 | 48.0 22.0 24.0 1 1 1 
