-1135.0	97.0	206.0	
-999.0	86.0	108.0	
-949.0	70.0	153.0	
-1132.0	90.0	207.0	
-1133.0	114.0	196.0	
-1004.0	84.0	113.0	
-1030.0	77.0	123.0	
-1131.0	109.0	187.0	
-1001.0	81.0	117.0	
-997.0	85.0	110.0	
-982.0	74.0	156.0	
-1075.0	103.0	135.0	
-1107.0	97.0	158.0	
-1130.0	100.0	187.0	
-1102.0	107.0	157.0	
-1132.0	103.0	191.0	
-1040.0	80.0	126.0	
-1125.0	90.0	200.0	
-969.0	72.0	154.0	
-1053.0	87.0	133.0	
-1046.0	88.0	129.0	
-981.0	73.0	159.0	
-1072.0	80.0	175.0	
-1110.0	81.0	183.0	
-1121.0	89.0	204.0	
-1037.0	92.0	123.0	
-1115.0	94.0	165.0	
-1081.0	91.0	146.0	
-1055.0	81.0	138.0	
-1112.0	87.0	171.0	
-958.0	73.0	150.0	
-1066.0	83.0	135.0	
-1042.0	76.0	148.0	
-1000.0	79.0	111.0	
-1075.0	82.0	144.0	
-1132.0	95.0	192.0	
-1094.0	94.0	155.0	
-1103.0	82.0	166.0	
-1042.0	89.0	124.0	
-1129.0	93.0	179.0	
-1084.0	86.0	163.0	
-1113.0	90.0	168.0	
-1112.0	101.0	162.0	
-1068.0	77.0	180.0	
-1096.0	96.0	156.0	
-973.0	71.0	161.0	
-1117.0	85.0	173.0	
-1075.0	100.0	139.0	
-1061.0	79.0	142.0	
-1043.0	85.0	131.0	
-1063.0	78.0	149.0	
-1073.0	76.0	181.0	
-1087.0	90.0	153.0	
-1120.0	86.0	206.0	
-1098.0	94.0	160.0	
-1080.0	87.0	152.0	
-1123.0	89.0	206.0	
-1127.0	92.0	206.0	
-1119.0	108.0	166.0	
-975.0	74.0	155.0	
-1101.0	81.0	181.0	
-1091.0	91.0	150.0	
-1112.0	84.0	184.0	
-1120.0	91.0	197.0	
-1107.0	87.0	167.0	
-1082.0	81.0	176.0	
-1134.0	96.0	197.0	
-1044.0	75.0	155.0	
-1075.0	79.0	176.0	
-1107.0	83.0	180.0	
-1038.0	79.0	133.0	
-1046.0	79.0	136.0	
-1078.0	86.0	162.0	
-1075.0	89.0	141.0	
