-1003.0	78.0	103.0	
-1135.0	105.0	192.0	
-988.0	70.0	149.0	
-1120.0	87.0	211.0	
-1131.0	110.0	190.0	
-997.0	77.0	104.0	
-1037.0	78.0	118.0	
-1033.0	74.0	123.0	
-1007.0	73.0	153.0	
-1130.0	103.0	192.0	
-1130.0	105.0	191.0	
-1015.0	75.0	122.0	
-1070.0	80.0	129.0	
-1114.0	100.0	169.0	
-1088.0	95.0	141.0	
-1101.0	85.0	155.0	
-1085.0	84.0	146.0	
-1086.0	77.0	164.0	
-1110.0	82.0	171.0	
-1104.0	79.0	169.0	
-1042.0	80.0	119.0	
-1127.0	92.0	179.0	
-1122.0	90.0	185.0	
-1034.0	74.0	127.0	
-1081.0	81.0	156.0	
-1117.0	89.0	185.0	
-1078.0	75.0	189.0	
-1002.0	73.0	150.0	
-1091.0	87.0	153.0	
-1052.0	77.0	120.0	
-1103.0	78.0	163.0	
-1036.0	76.0	121.0	
-1079.0	83.0	154.0	
-1133.0	93.0	205.0	
-1133.0	92.0	209.0	
-1056.0	88.0	118.0	
-1111.0	84.0	159.0	
-1073.0	87.0	144.0	
-1078.0	79.0	157.0	
-1115.0	99.0	175.0	
-1134.0	99.0	194.0	
-1128.0	96.0	177.0	
-1086.0	92.0	142.0	
-1089.0	87.0	151.0	
-1108.0	80.0	159.0	
-1106.0	81.0	158.0	
-1132.0	97.0	201.0	
-1060.0	79.0	120.0	
-1067.0	82.0	122.0	
-1124.0	91.0	189.0	
-1065.0	78.0	129.0	
-1055.0	75.0	126.0	
-1133.0	90.0	210.0	
-1124.0	93.0	176.0	
-1131.0	97.0	200.0	
-1124.0	88.0	206.0	
-1128.0	95.0	193.0	
-1081.0	78.0	162.0	
-1113.0	83.0	160.0	
-1130.0	98.0	198.0	
-1131.0	96.0	202.0	
-1128.0	90.0	196.0	
-1081.0	86.0	145.0	
-1088.0	76.0	170.0	
-1134.0	96.0	205.0	
-1130.0	94.0	199.0	
-1124.0	89.0	191.0	
-1119.0	87.0	207.0	
-1063.0	79.0	125.0	
-1134.0	98.0	201.0	
-1058.0	77.0	124.0	
-1129.0	93.0	194.0	
