-1134.0	105.0	196.0	
-981.0	92.0	103.0	
-985.0	70.0	142.0	
-1085.0	113.0	150.0	
-1130.0	95.0	203.0	
-972.0	71.0	139.0	
-1006.0	73.0	137.0	
-1132.0	97.0	198.0	
-1026.0	78.0	122.0	
-992.0	78.0	104.0	
-1118.0	103.0	176.0	
-1132.0	101.0	194.0	
-1065.0	78.0	169.0	
-999.0	83.0	114.0	
-1082.0	111.0	140.0	
-1067.0	83.0	130.0	
-1131.0	107.0	190.0	
-1002.0	82.0	116.0	
-1088.0	93.0	153.0	
-1050.0	106.0	122.0	
-1130.0	96.0	202.0	
-1104.0	79.0	162.0	
-1120.0	101.0	181.0	
-1030.0	74.0	127.0	
-1035.0	76.0	127.0	
-1070.0	83.0	148.0	
-1097.0	85.0	156.0	
-1000.0	81.0	121.0	
-1056.0	77.0	165.0	
-1053.0	76.0	167.0	
-1117.0	107.0	165.0	
-1129.0	108.0	187.0	
-1059.0	82.0	124.0	
-1119.0	96.0	181.0	
-1033.0	75.0	159.0	
-1125.0	91.0	185.0	
-1129.0	93.0	198.0	
-1084.0	109.0	150.0	
-1112.0	87.0	163.0	
-1121.0	96.0	183.0	
-1047.0	77.0	147.0	
-990.0	72.0	142.0	
-1127.0	90.0	187.0	
-1077.0	109.0	140.0	
-1078.0	89.0	144.0	
-1124.0	87.0	192.0	
-1113.0	88.0	160.0	
-1070.0	85.0	145.0	
-1100.0	89.0	159.0	
-1115.0	82.0	165.0	
-1107.0	80.0	162.0	
-1067.0	85.0	129.0	
-1082.0	86.0	152.0	
-1080.0	110.0	142.0	
-1104.0	92.0	157.0	
-1039.0	80.0	122.0	
-1109.0	81.0	162.0	
-1075.0	108.0	142.0	
-1126.0	106.0	184.0	
-1085.0	91.0	154.0	
-1083.0	84.0	154.0	
-1040.0	77.0	143.0	
-1105.0	93.0	155.0	
-1072.0	87.0	151.0	
-1126.0	104.0	186.0	
-1082.0	90.0	151.0	
-1037.0	76.0	137.0	
-1044.0	78.0	144.0	
-1048.0	81.0	153.0	
