-1135.0	100.0	214.0	
-1047.0	87.0	120.0	
-966.0	70.0	152.0	
-1091.0	103.0	157.0	
-988.0	71.0	156.0	
-1018.0	74.0	131.0	
-1134.0	94.0	199.0	
-1022.0	72.0	139.0	
-1039.0	80.0	121.0	
-969.0	71.0	153.0	
-1053.0	78.0	122.0	
-1052.0	75.0	122.0	
-1087.0	86.0	159.0	
-1082.0	97.0	144.0	
-1126.0	99.0	183.0	
-1066.0	85.0	136.0	
-1092.0	76.0	175.0	
-1134.0	96.0	198.0	
-1130.0	102.0	184.0	
-1091.0	80.0	164.0	
-1059.0	80.0	131.0	
-1075.0	90.0	146.0	
-1070.0	84.0	149.0	
-1089.0	78.0	161.0	
-1125.0	88.0	193.0	
-1129.0	99.0	184.0	
-1101.0	82.0	162.0	
-1120.0	95.0	181.0	
-1021.0	77.0	121.0	
-1102.0	89.0	162.0	
-1122.0	93.0	184.0	
-1071.0	76.0	163.0	
-1077.0	89.0	147.0	
-1117.0	92.0	176.0	
-1112.0	84.0	168.0	
-1082.0	92.0	145.0	
-1093.0	77.0	176.0	
-1114.0	87.0	170.0	
-1089.0	96.0	156.0	
-1084.0	91.0	149.0	
-1129.0	90.0	194.0	
-1057.0	78.0	126.0	
-1106.0	91.0	164.0	
-1105.0	81.0	169.0	
-1132.0	95.0	188.0	
-1109.0	85.0	165.0	
-1093.0	81.0	168.0	
-1058.0	83.0	128.0	
-1085.0	93.0	158.0	
-1072.0	88.0	143.0	
-1081.0	95.0	142.0	
-1083.0	89.0	153.0	
-1110.0	83.0	167.0	
-1111.0	83.0	168.0	
-1124.0	90.0	187.0	
-1078.0	89.0	150.0	
-1090.0	76.0	173.0	
-1133.0	96.0	195.0	
-1116.0	97.0	173.0	
-1095.0	88.0	159.0	
-1068.0	85.0	143.0	
-1061.0	83.0	129.0	
-1125.0	90.0	191.0	
-1063.0	80.0	153.0	
-1074.0	85.0	151.0	
-1129.0	95.0	186.0	
-1080.0	89.0	151.0	
