10 6 1 3 13 11 12 7 2 0 8 17 14 4 9 15 16 19 18 5 | 2 0 2 0 -1 -1 0 1 2 0 0 1 1 0 -1 -1 -1 1 2 -1 | -1135.0 97.0 206.0 | 0.0 0.0 0.0 1 1 1 
14 16 13 0 11 15 5 6 4 1 3 8 17 18 7 9 2 12 19 10 | 0 2 -1 2 2 1 1 -1 -1 -1 -1 0 -1 0 0 1 0 -1 -1 -1 | -999.0 86.0 108.0 | 52.0 36.0 48.0 1 1 1 
19 13 3 18 12 11 7 2 15 10 16 4 6 9 17 14 5 8 0 1 | -1 -1 1 0 2 -1 -1 1 -1 -1 2 0 0 0 -1 1 2 -1 0 0 | -949.0 70.0 153.0 | 64.0 66.0 56.0 1 1 1 
3 1 16 9 11 12 13 17 15 4 19 10 14 2 7 18 0 8 5 6 | -1 0 -1 0 2 -1 -1 -1 -1 0 2 0 0 1 2 1 0 1 2 1 | -1132.0 90.0 207.0 | 2.0 1.0 0.0 1 1 1 
13 4 5 3 15 7 16 11 10 14 17 12 8 0 19 2 1 6 18 9 | -1 -1 -1 0 0 0 -1 0 -1 -1 1 1 2 0 2 0 1 2 1 2 | -1133.0 114.0 196.0 | 1.0 1.0 0.0 1 1 1 
0 14 11 16 13 2 15 1 6 3 5 10 17 9 4 18 7 8 19 12 | 0 1 1 2 -1 2 2 -1 -1 -1 -1 0 -1 0 0 1 0 -1 -1 -1 | -1004.0 84.0 113.0 | 52.0 47.0 32.0 1 1 1 
14 16 3 6 1 10 15 7 19 13 4 5 0 18 11 9 8 2 12 17 | -1 0 -1 0 2 2 0 1 -1 -1 1 -1 -1 2 0 1 0 -1 -1 1 | -1030.0 77.0 123.0 | 49.0 13.0 43.0 1 1 1 
13 4 5 3 15 7 16 11 10 6 9 2 14 8 19 0 18 1 12 17 | -1 -1 2 0 0 0 2 0 -1 2 1 1 -1 0 -1 0 1 -1 1 2 | -1131.0 109.0 187.0 | 1.0 1.0 2.0 1 1 1 
6 14 13 16 11 8 5 15 1 7 0 3 18 12 19 9 4 2 17 10 | 2 2 -1 -1 -1 1 0 2 1 -1 -1 0 -1 0 0 1 0 -1 -1 -1 | -1001.0 81.0 117.0 | 45.0 47.0 42.0 1 1 1 
14 16 13 0 11 8 5 15 1 17 6 18 19 2 12 7 9 10 4 3 | 0 2 -1 -1 -1 1 2 -1 1 -1 -1 0 -1 0 0 1 0 2 -1 -1 | -997.0 85.0 110.0 | 52.0 47.0 39.0 1 1 1 
