10 1 4 13 5 3 9 15 16 19 2 6 12 11 14 7 18 17 8 0 | -1 0 2 0 0 0 2 -1 -1 1 0 -1 2 0 -1 1 1 -1 2 1 | -1135.0 105.0 212.0 | 0.0 0.0 0.0 1 1 1 
3 1 9 12 11 19 15 5 8 16 2 13 14 6 7 0 18 4 17 10 | -1 0 2 0 -1 1 -1 -1 1 0 -1 0 0 2 -1 1 2 -1 -1 0 | -1011.0 70.0 165.0 | 42.0 47.0 35.0 1 1 1 
11 5 6 15 14 1 16 0 3 13 8 17 4 2 12 10 18 7 9 19 | 1 1 -1 2 -1 0 0 -1 2 -1 -1 0 -1 2 0 0 1 -1 -1 -1 | -1008.0 93.0 109.0 | 46.0 39.0 42.0 1 1 1 
19 11 7 16 18 1 15 3 2 10 4 13 8 14 17 6 5 12 0 9 | -1 0 1 1 2 -1 -1 0 -1 -1 2 0 -1 2 -1 1 0 -1 0 0 | -969.0 72.0 152.0 | 49.0 59.0 58.0 1 1 1 
1 16 11 3 6 7 12 8 10 4 0 2 13 17 19 5 9 15 18 14 | 2 0 2 0 2 -1 0 1 1 -1 1 0 1 -1 -1 -1 0 -1 2 0 | -1121.0 87.0 194.0 | 1.0 4.0 9.0 1 1 1 
5 16 11 14 13 7 6 1 15 0 4 10 9 3 8 19 17 18 2 12 | 2 1 -1 -1 2 0 1 1 -1 -1 -1 0 -1 0 0 2 0 -1 -1 -1 | -992.0 82.0 112.0 | 47.0 50.0 46.0 1 1 1 
5 1 6 14 0 16 8 3 13 7 10 12 4 18 19 9 2 11 15 17 | 0 0 -1 1 -1 0 0 2 1 -1 2 -1 -1 2 0 -1 1 -1 1 2 | -1084.0 100.0 149.0 | 49.0 2.0 0.0 1 1 1 
1 16 6 3 14 7 8 19 10 5 2 0 4 11 12 13 18 17 15 9 | 2 0 2 0 -1 2 0 1 1 -1 1 -1 -1 -1 0 -1 0 -1 -1 1 | -1017.0 76.0 123.0 | 49.0 25.0 44.0 1 1 1 
11 16 1 15 14 5 6 0 3 13 2 4 9 12 10 17 7 18 19 8 | 1 0 2 2 -1 1 1 -1 -1 -1 -1 0 -1 2 0 0 0 -1 -1 -1 | -1004.0 83.0 115.0 | 41.0 44.0 46.0 1 1 1 
16 3 9 12 11 19 15 5 8 14 0 10 7 18 1 4 2 13 17 6 | 2 -1 -1 0 -1 1 -1 -1 1 0 2 0 0 -1 2 1 0 -1 -1 0 | -1005.0 72.0 162.0 | 43.0 47.0 40.0 1 1 1 
1 5 6 14 0 13 3 8 19 4 16 10 17 9 15 2 11 12 7 18 | 0 0 -1 1 2 0 0 -1 1 -1 2 -1 -1 1 0 -1 2 -1 2 1 | -1081.0 94.0 147.0 | 49.0 2.0 3.0 1 1 1 
6 16 1 15 14 5 11 0 3 13 7 12 18 4 8 19 17 2 9 10 | 1 0 -1 2 -1 1 0 2 -1 -1 -1 1 -1 2 0 0 0 -1 -1 -1 | -1002.0 87.0 111.0 | 38.0 47.0 48.0 1 1 1 
6 1 13 3 18 16 11 2 17 4 8 0 7 14 19 10 15 12 9 5 | 2 0 1 0 1 -1 0 2 2 -1 -1 1 -1 0 -1 -1 0 1 0 2 | -1134.0 96.0 182.0 | 1.0 0.0 0.0 1 1 1 
8 9 16 19 3 1 15 6 10 13 14 5 17 7 11 12 0 18 2 4 | -1 0 -1 0 -1 2 1 -1 0 0 1 -1 -1 2 2 1 0 -1 -1 0 | -1034.0 78.0 138.0 | 31.0 51.0 19.0 1 1 1 
16 5 6 14 0 13 3 8 19 4 1 10 12 15 9 2 7 18 11 17 | 0 2 -1 1 2 0 0 -1 1 -1 2 -1 -1 1 0 -1 0 -1 2 1 | -1081.0 98.0 145.0 | 50.0 2.0 2.0 1 1 1 
16 1 11 3 6 10 8 5 2 17 7 0 12 9 18 13 15 14 4 19 | -1 0 2 0 -1 1 0 2 1 2 1 0 -1 -1 -1 -1 0 2 0 1 | -1121.0 90.0 192.0 | 3.0 10.0 1.0 1 1 1 
3 16 6 13 14 7 8 19 10 5 0 15 1 9 11 2 12 18 4 17 | 2 -1 -1 0 -1 2 0 1 1 -1 1 -1 -1 0 0 2 0 -1 -1 1 | -1030.0 79.0 124.0 | 52.0 25.0 28.0 1 1 1 
6 1 13 3 16 10 8 2 4 14 7 9 11 0 18 15 17 19 12 5 | -1 0 1 0 1 -1 0 2 1 2 1 -1 -1 0 2 -1 0 -1 0 2 | -1130.0 94.0 185.0 | 1.0 4.0 0.0 1 1 1 
8 9 16 19 3 1 15 6 10 13 5 0 12 4 18 2 14 11 7 17 | 2 0 -1 0 -1 2 1 -1 0 0 1 -1 -1 2 -1 1 0 -1 -1 0 | -1023.0 75.0 138.0 | 31.0 51.0 30.0 1 1 1 
1 16 6 13 14 7 8 19 10 5 0 15 18 2 12 17 11 3 9 4 | 2 0 -1 -1 -1 2 0 1 1 -1 1 -1 -1 0 0 2 0 -1 -1 1 | -1042.0 81.0 131.0 | 40.0 25.0 28.0 1 1 1 
16 1 11 3 9 2 14 5 15 0 13 10 19 12 6 4 18 17 8 7 | 2 0 1 0 -1 1 -1 -1 -1 0 0 0 -1 2 1 2 0 -1 -1 -1 | -1059.0 77.0 153.0 | 1.0 48.0 27.0 1 1 1 
3 1 9 12 11 19 15 5 8 16 13 6 14 0 10 2 7 18 4 17 | -1 0 -1 0 -1 1 2 -1 1 0 -1 0 0 2 -1 1 2 -1 -1 0 | -1026.0 73.0 168.0 | 42.0 47.0 20.0 1 1 1 
16 1 9 3 6 10 8 2 4 7 5 13 15 0 14 19 17 11 18 12 | -1 0 1 0 0 2 0 1 1 0 1 -1 -1 2 -1 2 0 -1 -1 -1 | -1111.0 84.0 170.0 | 1.0 1.0 22.0 1 1 1 
11 14 5 16 0 13 3 8 2 18 10 4 1 19 17 7 9 6 12 15 | 0 -1 2 1 2 0 -1 -1 1 2 2 0 -1 1 0 -1 0 -1 0 1 | -1133.0 96.0 175.0 | 0.0 2.0 0.0 1 1 1 
16 1 11 3 6 10 8 12 2 13 14 19 15 7 17 0 5 9 18 4 | -1 0 1 0 -1 -1 0 -1 1 -1 1 0 1 2 2 2 0 -1 -1 0 | -1116.0 83.0 174.0 | 1.0 2.0 16.0 1 1 1 
3 11 6 1 16 17 4 0 8 13 10 9 19 12 15 14 7 18 2 5 | 1 0 -1 0 1 -1 0 -1 1 2 2 0 -1 2 -1 -1 0 1 2 0 | -1127.0 91.0 188.0 | 1.0 0.0 7.0 1 1 1 
1 6 3 12 8 19 15 5 11 14 0 13 16 2 9 4 18 17 7 10 | 2 0 -1 0 -1 1 0 -1 0 -1 -1 1 0 2 2 1 -1 -1 -1 0 | -1044.0 79.0 141.0 | 28.0 39.0 24.0 1 1 1 
16 1 9 3 12 14 11 7 10 15 0 13 4 17 19 5 8 18 2 6 | 2 0 -1 0 -1 -1 -1 1 -1 0 1 0 0 2 1 2 0 -1 -1 1 | -1096.0 79.0 176.0 | 2.0 10.0 27.0 1 1 1 
16 1 11 3 6 7 12 8 10 5 2 13 14 9 19 0 18 4 17 15 | -1 0 2 0 -1 2 0 1 1 -1 1 0 1 2 -1 -1 0 -1 -1 0 | -1092.0 80.0 171.0 | 1.0 4.0 38.0 1 1 1 
1 11 6 3 14 10 8 2 4 13 9 19 7 0 12 5 18 17 15 16 | -1 0 1 0 1 -1 0 2 1 2 1 0 -1 2 0 -1 -1 -1 0 2 | -1126.0 93.0 180.0 | 0.0 4.0 5.0 1 1 1 
16 1 9 3 6 10 8 7 2 15 14 13 17 0 11 19 12 18 5 4 | -1 0 1 0 -1 -1 0 1 1 0 1 -1 -1 2 2 2 0 0 -1 -1 | -1116.0 86.0 164.0 | 2.0 1.0 16.0 1 1 1 
12 7 8 13 15 5 3 6 10 16 14 19 1 17 18 2 0 11 9 4 | -1 2 -1 1 -1 0 1 0 0 -1 1 -1 0 0 2 0 2 -1 -1 1 | -1115.0 98.0 158.0 | 0.0 7.0 13.0 1 1 1 
3 1 9 12 11 19 15 5 8 16 2 10 7 17 0 18 4 14 6 13 | -1 0 2 0 -1 1 -1 -1 1 0 2 0 0 -1 -1 1 2 -1 -1 0 | -995.0 70.0 160.0 | 42.0 47.0 51.0 1 1 1 
6 1 16 14 15 4 2 8 10 0 13 18 17 11 7 5 3 19 12 9 | 2 0 1 -1 1 -1 0 -1 1 -1 1 -1 -1 2 0 0 0 -1 2 2 | -1079.0 90.0 153.0 | 38.0 4.0 14.0 1 1 1 
1 16 12 14 3 11 15 17 10 4 9 13 2 18 6 8 7 5 0 19 | -1 0 2 0 2 -1 -1 -1 -1 2 2 1 0 -1 0 1 0 1 0 1 | -1118.0 89.0 190.0 | 14.0 3.0 0.0 1 1 1 
11 16 1 13 14 7 8 19 10 5 0 15 4 2 6 18 17 9 3 12 | 2 0 -1 -1 -1 2 -1 1 1 -1 1 0 -1 0 0 2 0 -1 -1 1 | -1039.0 79.0 126.0 | 43.0 25.0 28.0 1 1 1 
16 14 11 13 6 5 3 8 19 4 1 10 12 17 0 15 9 2 18 7 | -1 2 -1 1 2 1 0 -1 1 -1 2 0 -1 0 0 -1 0 -1 2 1 | -1085.0 92.0 155.0 | 45.0 3.0 2.0 1 1 1 
3 1 14 13 6 7 8 19 10 5 0 15 18 2 12 16 11 17 9 4 | 2 0 -1 0 -1 2 0 1 1 -1 1 -1 -1 0 0 2 -1 -1 -1 1 | -1031.0 80.0 123.0 | 51.0 25.0 28.0 1 1 1 
16 1 9 3 6 10 8 12 13 19 2 15 5 7 17 18 4 11 0 14 | -1 0 1 0 -1 2 0 -1 1 0 1 -1 1 2 -1 2 0 -1 -1 0 | -1091.0 82.0 166.0 | 20.0 2.0 22.0 1 1 1 
16 3 8 9 19 1 15 6 10 13 2 0 7 11 12 5 17 14 18 4 | 2 0 2 0 -1 -1 1 -1 0 0 1 -1 -1 2 -1 1 0 -1 -1 0 | -1010.0 73.0 142.0 | 31.0 51.0 43.0 1 1 1 
11 16 5 14 6 10 8 12 7 13 15 1 9 3 17 4 18 0 19 2 | -1 2 -1 -1 -1 0 0 1 1 -1 1 0 1 2 0 2 0 -1 -1 -1 | -1067.0 87.0 134.0 | 46.0 4.0 18.0 1 1 1 
3 1 7 16 10 8 15 6 5 13 14 11 12 4 18 0 2 9 19 17 | -1 0 -1 0 -1 1 1 0 0 -1 0 2 -1 2 2 1 0 -1 -1 -1 | -1075.0 86.0 142.0 | 4.0 36.0 20.0 1 1 1 
3 1 9 12 11 16 14 15 6 5 4 13 2 7 18 10 0 17 19 8 | -1 0 -1 0 2 2 1 -1 -1 0 -1 0 0 2 1 1 0 -1 -1 -1 | -1060.0 78.0 155.0 | 2.0 30.0 43.0 1 1 1 
16 1 11 3 6 10 8 12 2 13 19 0 14 5 17 7 18 4 15 9 | 2 0 1 0 -1 -1 0 -1 1 -1 1 0 1 2 2 -1 0 -1 -1 0 | -1108.0 81.0 171.0 | 1.0 2.0 24.0 1 1 1 
11 16 5 14 6 10 1 4 13 3 15 8 2 7 0 19 17 9 18 12 | -1 1 -1 2 1 0 0 -1 -1 -1 1 0 -1 2 0 2 0 -1 -1 1 | -1044.0 85.0 125.0 | 46.0 15.0 30.0 1 1 1 
1 8 3 7 12 16 15 6 5 13 10 0 2 9 11 19 14 18 4 17 | 2 0 -1 0 -1 1 1 0 0 -1 2 -1 0 2 -1 1 0 -1 -1 -1 | -1049.0 78.0 150.0 | 5.0 36.0 45.0 1 1 1 
1 16 13 3 6 10 8 7 2 15 11 0 17 14 19 5 12 4 18 9 | 2 0 1 0 -1 -1 0 1 1 -1 1 2 -1 0 -1 2 0 -1 0 -1 | -1104.0 85.0 166.0 | 1.0 1.0 29.0 1 1 1 
3 11 6 1 14 10 8 2 4 13 5 0 7 19 18 16 17 12 9 15 | 2 0 1 0 1 2 0 -1 1 -1 1 0 -1 2 0 -1 -1 -1 0 -1 | -1101.0 83.0 160.0 | 0.0 4.0 30.0 1 1 1 
6 1 13 3 18 16 11 2 17 4 8 0 10 15 7 9 5 19 12 14 | 2 0 1 0 1 -1 0 -1 2 -1 2 1 -1 0 -1 -1 0 1 0 2 | -1134.0 93.0 187.0 | 1.0 0.0 0.0 1 1 1 
16 14 13 3 6 10 8 2 4 1 11 5 18 12 7 15 0 17 9 19 | -1 2 1 0 1 2 0 -1 1 -1 1 2 -1 0 0 -1 0 -1 -1 -1 | -1056.0 87.0 128.0 | 52.0 4.0 23.0 1 1 1 
16 1 9 3 6 10 8 2 19 4 15 0 14 7 18 13 5 12 11 17 | 2 0 1 0 1 -1 0 -1 1 0 1 -1 -1 -1 2 2 0 -1 -1 0 | -1089.0 81.0 157.0 | 20.0 4.0 22.0 1 1 1 
16 1 9 12 11 19 15 5 8 14 0 13 6 2 3 4 18 17 7 10 | 2 0 -1 -1 -1 1 -1 -1 1 0 -1 0 0 2 2 1 0 -1 -1 0 | -1033.0 74.0 154.0 | 31.0 47.0 24.0 1 1 1 
16 1 11 3 9 2 14 5 15 0 13 12 6 4 8 18 19 17 7 10 | 2 0 1 0 -1 1 -1 -1 -1 0 -1 0 0 2 1 2 0 -1 -1 -1 | -1058.0 76.0 155.0 | 2.0 48.0 27.0 1 1 1 
12 7 8 13 15 5 3 6 10 16 14 11 17 2 19 1 4 9 18 0 | -1 -1 -1 1 -1 0 1 0 0 -1 1 2 0 0 2 0 2 -1 -1 1 | -1110.0 97.0 155.0 | 0.0 7.0 18.0 1 1 1 
