-1135.0	109.0	197.0	
-1051.0	93.0	122.0	
-1008.0	71.0	151.0	
-982.0	73.0	140.0	
-1132.0	90.0	210.0	
-1107.0	80.0	162.0	
-1127.0	104.0	181.0	
-1133.0	108.0	189.0	
-1022.0	74.0	149.0	
-1096.0	92.0	158.0	
-1028.0	78.0	130.0	
-1074.0	81.0	146.0	
-1133.0	92.0	202.0	
-1048.0	85.0	135.0	
-987.0	72.0	143.0	
-1072.0	79.0	167.0	
-1087.0	79.0	171.0	
-1130.0	98.0	191.0	
-1057.0	92.0	126.0	
-1070.0	78.0	168.0	
-998.0	72.0	149.0	
-1135.0	95.0	199.0	
-1058.0	96.0	128.0	
-1003.0	74.0	139.0	
-1114.0	84.0	175.0	
-1046.0	79.0	129.0	
-1080.0	84.0	160.0	
-1041.0	74.0	159.0	
-1094.0	95.0	152.0	
-1064.0	86.0	133.0	
-1063.0	82.0	142.0	
-1080.0	99.0	148.0	
-1057.0	91.0	132.0	
-1128.0	97.0	186.0	
-1124.0	101.0	184.0	
-1024.0	73.0	155.0	
-1117.0	88.0	184.0	
-1007.0	75.0	128.0	
-1112.0	85.0	173.0	
-1043.0	87.0	124.0	
-1030.0	76.0	154.0	
-1132.0	94.0	201.0	
-1054.0	79.0	146.0	
-1086.0	103.0	150.0	
-1040.0	86.0	128.0	
-1075.0	77.0	169.0	
-1079.0	98.0	150.0	
-1004.0	72.0	150.0	
-1053.0	95.0	122.0	
-1045.0	75.0	168.0	
-1031.0	80.0	127.0	
-1083.0	100.0	151.0	
-1108.0	83.0	167.0	
-1030.0	88.0	123.0	
-1089.0	93.0	157.0	
-1062.0	77.0	153.0	
-1131.0	94.0	194.0	
-1120.0	91.0	176.0	
-1118.0	93.0	169.0	
-1122.0	94.0	183.0	
-1134.0	96.0	193.0	
-1050.0	90.0	127.0	
-1036.0	83.0	128.0	
-1111.0	89.0	170.0	
-1131.0	90.0	197.0	
-1004.0	73.0	143.0	
-1033.0	77.0	133.0	
-1133.0	99.0	192.0	
-1063.0	76.0	169.0	
-1118.0	86.0	193.0	
-1113.0	88.0	173.0	
-1120.0	90.0	179.0	
-1110.0	82.0	168.0	
-1107.0	82.0	161.0	
-1132.0	104.0	184.0	
