-1135.0	100.0	191.0	
-981.0	69.0	159.0	
-991.0	87.0	110.0	
-1121.0	110.0	171.0	
-951.0	73.0	139.0	
-1120.0	87.0	213.0	
-1041.0	77.0	127.0	
-1123.0	107.0	173.0	
-1135.0	102.0	186.0	
-1021.0	75.0	160.0	
-971.0	71.0	140.0	
-1125.0	90.0	204.0	
-1076.0	96.0	147.0	
-1128.0	93.0	199.0	
-1002.0	75.0	140.0	
-1001.0	88.0	112.0	
-1079.0	99.0	146.0	
-983.0	70.0	145.0	
-1052.0	78.0	156.0	
-1121.0	88.0	208.0	
-985.0	86.0	115.0	
-1059.0	80.0	142.0	
-1093.0	82.0	180.0	
-1056.0	76.0	188.0	
-1131.0	89.0	209.0	
-1089.0	79.0	185.0	
-972.0	71.0	142.0	
-1101.0	85.0	170.0	
-1116.0	87.0	165.0	
-993.0	75.0	137.0	
-1098.0	83.0	184.0	
-988.0	84.0	120.0	
-1073.0	84.0	149.0	
-1044.0	88.0	122.0	
-1117.0	85.0	177.0	
-1105.0	86.0	163.0	
-1130.0	91.0	200.0	
-1078.0	93.0	152.0	
-1111.0	91.0	161.0	
-1123.0	94.0	183.0	
-1068.0	79.0	161.0	
-971.0	74.0	132.0	
-1133.0	94.0	191.0	
-1076.0	90.0	149.0	
-1049.0	83.0	124.0	
-1134.0	96.0	175.0	
-976.0	74.0	136.0	
-1046.0	81.0	130.0	
-1051.0	83.0	125.0	
-1131.0	92.0	201.0	
-1083.0	77.0	164.0	
-984.0	72.0	153.0	
-992.0	73.0	146.0	
-983.0	75.0	136.0	
-1045.0	76.0	151.0	
-1085.0	95.0	151.0	
-1093.0	80.0	189.0	
-1076.0	89.0	150.0	
-1063.0	87.0	134.0	
-1055.0	79.0	134.0	
-1092.0	81.0	181.0	
-1064.0	85.0	138.0	
-1122.0	92.0	190.0	
-1115.0	89.0	164.0	
-1087.0	86.0	154.0	
-1086.0	78.0	164.0	
-1108.0	90.0	161.0	
-1097.0	83.0	155.0	
-977.0	72.0	140.0	
-1060.0	81.0	133.0	
-1079.0	84.0	153.0	
-1101.0	86.0	161.0	
