12 11 1 4 0 5 17 6 19 15 18 16 10 14 13 3 7 8 9 2 | 0 0 -1 -1 0 0 1 2 -1 -1 2 0 0 -1 -1 1 2 1 2 1 | -1135.0 100.0 191.0 | 0.0 0.0 0.0 1 1 1 
12 11 19 16 3 18 5 15 8 10 0 13 6 2 1 9 4 17 14 7 | 2 -1 -1 0 -1 1 -1 -1 1 -1 2 0 0 2 -1 1 0 -1 0 0 | -981.0 69.0 159.0 | 62.0 47.0 45.0 1 1 1 
5 11 14 13 1 16 0 8 7 3 15 12 6 4 19 2 18 10 17 9 | 1 0 -1 2 -1 0 -1 2 1 -1 -1 0 -1 0 0 2 1 -1 -1 -1 | -991.0 87.0 110.0 | 46.0 52.0 46.0 1 1 1 
5 11 14 13 0 9 18 17 4 1 19 8 10 16 15 6 7 3 2 12 | 0 1 -1 -1 1 0 -1 2 2 1 2 0 -1 0 0 -1 -1 1 0 2 | -1121.0 110.0 171.0 | 2.0 2.0 10.0 1 1 1 
10 19 1 16 3 18 5 8 7 2 0 17 4 14 6 12 9 13 11 15 | 2 0 2 0 -1 1 -1 1 1 -1 0 -1 -1 -1 -1 -1 0 2 0 0 | -951.0 73.0 139.0 | 56.0 65.0 63.0 1 1 1 
10 9 3 13 1 11 8 19 4 15 2 18 16 0 5 7 17 14 6 12 | -1 0 2 0 1 -1 -1 -1 1 0 0 0 -1 0 -1 1 2 2 2 1 | -1120.0 87.0 213.0 | 3.0 10.0 2.0 1 1 1 
11 1 3 14 16 2 4 7 5 15 8 10 0 9 17 19 18 13 12 6 | -1 0 1 0 1 2 -1 1 1 -1 2 0 -1 -1 0 2 0 -1 -1 -1 | -1041.0 77.0 127.0 | 52.0 4.0 38.0 1 1 1 
5 11 14 13 0 9 18 17 4 1 19 8 2 16 10 12 3 7 6 15 | 0 1 2 -1 1 0 -1 -1 2 1 2 0 -1 0 0 -1 -1 1 0 2 | -1123.0 107.0 173.0 | 2.0 2.0 8.0 1 1 1 
16 11 5 14 0 3 8 7 6 10 12 13 15 1 17 2 18 4 9 19 | 0 -1 -1 1 -1 0 2 1 1 -1 2 0 2 -1 0 -1 0 1 0 2 | -1135.0 102.0 186.0 | 0.0 0.0 0.0 1 1 1 
11 1 12 3 18 5 15 14 10 2 0 13 16 6 8 17 4 19 7 9 | 2 0 2 0 -1 0 -1 -1 -1 -1 1 0 0 2 1 1 -1 -1 0 -1 | -1021.0 75.0 160.0 | 24.0 47.0 43.0 1 1 1 
10 19 1 16 3 18 5 8 7 2 0 13 15 12 6 17 11 9 14 4 | 2 0 2 0 -1 1 -1 1 1 -1 0 -1 -1 2 -1 -1 0 -1 0 0 | -971.0 71.0 140.0 | 56.0 65.0 43.0 1 1 1 
10 9 3 13 1 11 8 15 7 2 19 12 4 14 17 18 0 5 6 16 | -1 0 2 0 2 -1 -1 1 1 0 0 0 2 0 -1 1 -1 2 -1 1 | -1125.0 90.0 204.0 | 3.0 7.0 0.0 1 1 1 
13 14 6 15 3 19 8 16 10 1 2 4 17 9 18 11 12 0 7 5 | -1 2 2 0 2 -1 0 -1 1 -1 1 -1 -1 0 0 0 1 -1 2 1 | -1076.0 96.0 147.0 | 52.0 7.0 0.0 1 1 1 
11 1 3 15 16 2 12 8 4 10 14 9 0 19 18 7 13 6 5 17 | -1 0 1 0 1 -1 -1 -1 1 2 2 0 1 -1 2 0 0 -1 2 0 | -1128.0 93.0 199.0 | 0.0 5.0 2.0 1 1 1 
11 3 1 16 19 18 5 8 7 0 6 15 4 17 2 9 13 12 10 14 | 2 0 -1 0 -1 1 2 1 1 -1 -1 0 -1 -1 -1 2 0 -1 0 0 | -1002.0 75.0 140.0 | 42.0 65.0 26.0 1 1 1 
5 11 14 13 1 16 0 8 7 6 15 18 10 12 4 3 17 19 2 9 | 1 0 -1 -1 -1 0 2 2 1 -1 -1 0 -1 0 0 2 1 -1 -1 -1 | -1001.0 88.0 112.0 | 46.0 52.0 36.0 1 1 1 
3 14 5 1 16 13 0 8 6 10 9 17 11 19 7 18 4 12 15 2 | 1 0 -1 0 -1 0 2 -1 1 2 2 -1 -1 1 0 -1 0 -1 1 2 | -1079.0 99.0 146.0 | 51.0 1.0 4.0 1 1 1 
11 1 19 16 3 18 5 8 7 10 0 13 4 9 6 14 17 15 12 2 | 2 0 -1 0 -1 1 -1 1 1 -1 2 0 -1 2 -1 -1 0 -1 0 0 | -983.0 70.0 145.0 | 42.0 65.0 45.0 1 1 1 
11 1 12 3 9 16 15 10 14 13 5 8 0 6 17 18 19 4 7 2 | -1 0 -1 0 -1 2 -1 -1 2 0 1 0 0 2 1 1 0 -1 -1 -1 | -1052.0 78.0 156.0 | 2.0 47.0 34.0 1 1 1 
10 9 3 13 1 11 8 15 7 2 19 5 4 17 14 18 12 0 16 6 | -1 0 2 0 2 2 -1 1 1 0 0 0 -1 0 -1 1 -1 -1 2 1 | -1121.0 88.0 208.0 | 3.0 7.0 4.0 1 1 1 
0 11 14 13 1 16 5 8 9 6 3 17 7 4 15 2 12 19 18 10 | 0 0 -1 2 -1 1 2 -1 1 2 -1 0 -1 0 0 -1 1 -1 -1 -1 | -985.0 86.0 115.0 | 51.0 47.0 52.0 1 1 1 
11 3 1 14 15 4 2 7 16 13 8 6 0 9 18 19 17 12 10 5 | -1 0 1 0 1 -1 2 1 1 -1 -1 0 -1 2 0 0 2 -1 -1 -1 | -1059.0 80.0 142.0 | 52.0 4.0 20.0 1 1 1 
12 3 1 16 9 8 17 4 7 11 0 5 13 18 14 2 10 15 6 19 | 2 0 -1 0 1 2 -1 1 0 0 -1 1 0 2 -1 -1 0 1 -1 -1 | -1093.0 82.0 180.0 | 10.0 2.0 30.0 1 1 1 
11 1 12 3 9 18 5 2 8 13 19 0 16 17 15 14 10 7 4 6 | 2 0 1 0 -1 1 -1 -1 1 0 -1 0 0 2 -1 -1 2 -1 0 1 | -1056.0 76.0 188.0 | 44.0 8.0 27.0 1 1 1 
11 1 12 3 9 16 15 5 19 0 8 17 2 14 7 6 18 13 10 4 | 2 0 2 0 -1 1 -1 -1 2 0 -1 0 0 -1 -1 1 0 1 2 1 | -1131.0 89.0 209.0 | 2.0 2.0 0.0 1 1 1 
